sub_module,layer_idx,channel,gamma_llm,gamma_vlm,abs_delta,rel_delta
q_norm,17,96,2.03125,2.109375,0.078125,0.03846153989434242
q_norm,17,97,1.984375,2.03125,0.046875,0.023622047156095505
q_norm,17,98,2.25,2.3125,0.0625,0.02777777798473835
q_norm,17,99,2.234375,2.28125,0.046875,0.02097902074456215
q_norm,17,100,1.84375,1.8671875,0.0234375,0.012711863964796066
q_norm,17,101,2.140625,2.1875,0.046875,0.021897809579968452
q_norm,17,102,1.109375,1.09375,0.015625,0.014084506779909134
q_norm,17,103,2.140625,2.171875,0.03125,0.014598540030419827
q_norm,17,104,2.109375,2.125,0.015625,0.007407407276332378
q_norm,17,105,2.046875,2.078125,0.03125,0.015267175622284412
q_norm,17,106,2.109375,2.125,0.015625,0.007407407276332378
q_norm,17,107,2.359375,2.40625,0.046875,0.01986755058169365
q_norm,17,108,1.953125,1.96875,0.015625,0.00800000037997961
q_norm,17,109,1.984375,1.9921875,0.0078125,0.003937007859349251
q_norm,17,110,2.015625,2.015625,0.0,0.0
q_norm,17,111,1.875,1.8828125,0.0078125,0.004166666883975267
q_norm,17,112,1.328125,1.3359375,0.0078125,0.0058823530562222
q_norm,17,113,1.5234375,1.5234375,0.0,0.0
q_norm,17,114,1.984375,1.9921875,0.0078125,0.003937007859349251
q_norm,17,115,1.8203125,1.828125,0.0078125,0.004291845485568047
q_norm,17,116,1.7421875,1.75,0.0078125,0.0044843051582574844
q_norm,17,117,1.765625,1.7734375,0.0078125,0.0044247787445783615
q_norm,17,118,1.71875,1.734375,0.015625,0.00909090880304575
q_norm,17,119,1.734375,1.734375,0.0,0.0
q_norm,17,120,1.65625,1.671875,0.015625,0.009433962404727936
q_norm,17,121,1.609375,1.6328125,0.0234375,0.014563106931746006
q_norm,17,122,1.6328125,1.6484375,0.015625,0.009569377638399601
q_norm,17,123,2.015625,2.015625,0.0,0.0
q_norm,17,124,1.5078125,1.53125,0.0234375,0.015544041059911251
q_norm,17,125,2.171875,2.171875,0.0,0.0
q_norm,17,126,1.9375,1.953125,0.015625,0.008064515888690948
q_norm,17,127,1.859375,1.875,0.015625,0.008403361774981022
q_norm,18,0,1.3828125,1.3828125,0.0,0.0
q_norm,18,1,1.2265625,1.296875,0.0703125,0.0573248416185379
q_norm,18,2,1.359375,1.4375,0.078125,0.05747126415371895
q_norm,18,3,0.154296875,0.134765625,0.01953125,0.1265822798013687
q_norm,18,4,0.020263671875,0.01495361328125,0.00531005859375,0.2620481848716736
q_norm,18,5,1.421875,1.4296875,0.0078125,0.005494505632668734
q_norm,18,6,1.4140625,1.4453125,0.03125,0.0220994483679533
q_norm,18,7,1.0390625,1.0703125,0.03125,0.030075188726186752
q_norm,18,8,1.703125,1.7109375,0.0078125,0.004587155766785145
q_norm,18,9,1.5859375,1.59375,0.0078125,0.004926108289510012
q_norm,18,10,1.53125,1.5390625,0.0078125,0.005102040711790323
q_norm,18,11,1.34375,1.34375,0.0,0.0
q_norm,18,12,1.2265625,1.265625,0.0390625,0.03184713423252106
q_norm,18,13,1.4140625,1.4375,0.0234375,0.016574585810303688
q_norm,18,14,1.421875,1.4453125,0.0234375,0.016483517363667488
q_norm,18,15,1.625,1.6484375,0.0234375,0.014423076994717121
q_norm,18,16,1.78125,1.8046875,0.0234375,0.01315789483487606
q_norm,18,17,1.6328125,1.65625,0.0234375,0.014354066923260689
q_norm,18,18,1.5625,1.5859375,0.0234375,0.014999999664723873
q_norm,18,19,1.7734375,1.8125,0.0390625,0.022026430815458298
q_norm,18,20,1.859375,1.8828125,0.0234375,0.012605042196810246
q_norm,18,21,1.859375,1.9296875,0.0703125,0.03781512752175331
q_norm,18,22,1.9296875,1.9765625,0.046875,0.024291498586535454
q_norm,18,23,1.5703125,1.6015625,0.03125,0.019900497049093246
q_norm,18,24,1.84375,1.8828125,0.0390625,0.02118644118309021
q_norm,18,25,1.9296875,1.9609375,0.03125,0.016194332391023636
q_norm,18,26,2.15625,2.203125,0.046875,0.021739130839705467
q_norm,18,27,1.9375,1.984375,0.046875,0.024193547666072845
q_norm,18,28,1.78125,1.8125,0.03125,0.017543859779834747
q_norm,18,29,1.9453125,1.96875,0.0234375,0.012048192322254181
q_norm,18,30,1.6015625,1.609375,0.0078125,0.004878048785030842
q_norm,18,31,1.953125,1.96875,0.015625,0.00800000037997961
q_norm,18,32,2.109375,2.171875,0.0625,0.029629629105329514
q_norm,18,33,1.96875,1.9921875,0.0234375,0.011904762126505375
q_norm,18,34,1.96875,2.03125,0.0625,0.0317460335791111
q_norm,18,35,2.03125,2.0625,0.03125,0.015384615398943424
q_norm,18,36,1.828125,1.828125,0.0,0.0
q_norm,18,37,2.03125,2.0625,0.03125,0.015384615398943424
q_norm,18,38,1.953125,1.9765625,0.0234375,0.012000000104308128
q_norm,18,39,2.03125,2.03125,0.0,0.0
q_norm,18,40,2.703125,2.75,0.046875,0.017341040074825287
q_norm,18,41,1.859375,1.8671875,0.0078125,0.004201680887490511
q_norm,18,42,2.015625,2.03125,0.015625,0.007751937955617905
q_norm,18,43,1.96875,1.96875,0.0,0.0
q_norm,18,44,2.0625,2.0625,0.0,0.0
q_norm,18,45,1.890625,1.890625,0.0,0.0
q_norm,18,46,1.9375,1.9296875,0.0078125,0.004032257944345474
q_norm,18,47,1.875,1.875,0.0,0.0
q_norm,18,48,1.53125,1.53125,0.0,0.0
q_norm,18,49,0.80859375,0.80078125,0.0078125,0.009661835618317127
q_norm,18,50,1.5390625,1.53125,0.0078125,0.005076142027974129
q_norm,18,51,1.71875,1.71875,0.0,0.0
q_norm,18,52,1.859375,1.8671875,0.0078125,0.004201680887490511
q_norm,18,53,1.78125,1.7890625,0.0078125,0.004385964944958687
q_norm,18,54,1.40625,1.3984375,0.0078125,0.0055555556900799274
q_norm,18,55,1.6171875,1.6171875,0.0,0.0
q_norm,18,56,1.5625,1.5703125,0.0078125,0.004999999888241291
q_norm,18,57,1.578125,1.578125,0.0,0.0
q_norm,18,58,1.5078125,1.515625,0.0078125,0.005181347019970417
q_norm,18,59,1.8984375,1.8984375,0.0,0.0
q_norm,18,60,1.53125,1.5390625,0.0078125,0.005102040711790323
q_norm,18,61,1.5625,1.5703125,0.0078125,0.004999999888241291
q_norm,18,62,1.640625,1.6484375,0.0078125,0.004761904943734407
q_norm,18,63,1.8203125,1.8203125,0.0,0.0
q_norm,18,64,1.46875,1.4765625,0.0078125,0.005319148767739534
q_norm,18,65,1.3046875,1.3671875,0.0625,0.04790419340133667
q_norm,18,66,1.5859375,1.6171875,0.03125,0.019704433158040047
q_norm,18,67,0.01507568359375,0.0115966796875,0.00347900390625,0.23076923191547394
q_norm,18,68,1.234375,1.265625,0.03125,0.025316456332802773
q_norm,18,69,1.6484375,1.671875,0.0234375,0.014218009077012539
q_norm,18,70,1.4609375,1.4765625,0.015625,0.010695187374949455
q_norm,18,71,1.1640625,1.1875,0.0234375,0.020134227350354195
q_norm,18,72,1.625,1.6328125,0.0078125,0.004807692486792803
q_norm,18,73,1.5546875,1.5859375,0.03125,0.02010050229728222
q_norm,18,74,1.3984375,1.4453125,0.046875,0.03351955488324165
q_norm,18,75,1.46875,1.4765625,0.0078125,0.005319148767739534
q_norm,18,76,1.4453125,1.4609375,0.015625,0.010810811072587967
q_norm,18,77,1.5,1.5234375,0.0234375,0.015625
q_norm,18,78,1.5234375,1.5078125,0.015625,0.010256410576403141
q_norm,18,79,1.53125,1.546875,0.015625,0.010204081423580647
q_norm,18,80,1.734375,1.75,0.015625,0.009009009227156639
q_norm,18,81,1.59375,1.625,0.03125,0.019607843831181526
q_norm,18,82,1.28125,1.3125,0.03125,0.024390242993831635
q_norm,18,83,1.6875,1.7109375,0.0234375,0.013888888992369175
q_norm,18,84,1.796875,1.8125,0.015625,0.008695651777088642
q_norm,18,85,1.453125,1.46875,0.015625,0.01075268816202879
q_norm,18,86,1.8515625,1.875,0.0234375,0.012658228166401386
q_norm,18,87,1.78125,1.796875,0.015625,0.008771929889917374
q_norm,18,88,1.90625,1.921875,0.015625,0.008196720853447914
q_norm,18,89,1.875,1.90625,0.03125,0.01666666753590107
q_norm,18,90,1.5859375,1.59375,0.0078125,0.004926108289510012
q_norm,18,91,1.734375,1.7421875,0.0078125,0.0045045046135783195
q_norm,18,92,1.921875,1.953125,0.03125,0.016260161995887756
q_norm,18,93,2.046875,2.0625,0.015625,0.007633587811142206
q_norm,18,94,2.03125,2.125,0.09375,0.04615384712815285
q_norm,18,95,2.078125,2.125,0.046875,0.02255639061331749
q_norm,18,96,1.8671875,1.8828125,0.015625,0.008368200622498989
q_norm,18,97,2.015625,2.03125,0.015625,0.007751937955617905
q_norm,18,98,1.7421875,1.7578125,0.015625,0.008968610316514969
q_norm,18,99,2.046875,2.078125,0.03125,0.015267175622284412
q_norm,18,100,2.34375,2.40625,0.0625,0.02666666731238365
q_norm,18,101,1.9765625,2.0,0.0234375,0.011857707053422928
q_norm,18,102,2.0,2.015625,0.015625,0.0078125
q_norm,18,103,2.015625,2.03125,0.015625,0.007751937955617905
q_norm,18,104,1.40625,1.3828125,0.0234375,0.01666666753590107
q_norm,18,105,1.921875,1.9375,0.015625,0.008130080997943878
q_norm,18,106,2.046875,2.0625,0.015625,0.007633587811142206
q_norm,18,107,1.859375,1.8671875,0.0078125,0.004201680887490511
q_norm,18,108,1.9921875,1.9921875,0.0,0.0
q_norm,18,109,1.8984375,1.90625,0.0078125,0.004115226212888956
q_norm,18,110,1.6953125,1.6953125,0.0,0.0
q_norm,18,111,1.9609375,1.9609375,0.0,0.0
q_norm,18,112,1.7265625,1.7265625,0.0,0.0
q_norm,18,113,3.84375,3.875,0.03125,0.008130080997943878
q_norm,18,114,1.75,1.75,0.0,0.0
q_norm,18,115,1.3359375,1.328125,0.0078125,0.005847953259944916
q_norm,18,116,1.6953125,1.6953125,0.0,0.0
q_norm,18,117,1.984375,1.984375,0.0,0.0
q_norm,18,118,1.8828125,1.8828125,0.0,0.0
q_norm,18,119,1.5703125,1.5703125,0.0,0.0
q_norm,18,120,1.578125,1.5859375,0.0078125,0.004950494971126318
q_norm,18,121,1.765625,1.7578125,0.0078125,0.0044247787445783615
q_norm,18,122,1.5078125,1.5078125,0.0,0.0
q_norm,18,123,1.7109375,1.703125,0.0078125,0.004566209856420755
q_norm,18,124,1.5390625,1.5390625,0.0,0.0
q_norm,18,125,1.65625,1.6640625,0.0078125,0.004716981202363968
q_norm,18,126,1.6953125,1.6953125,0.0,0.0
q_norm,18,127,2.03125,2.03125,0.0,0.0
q_norm,19,0,1.640625,1.6484375,0.0078125,0.004761904943734407
q_norm,19,1,-0.0011138916015625,-0.00506591796875,0.0039520263671875,3.547945261001587
q_norm,19,2,-0.0021209716796875,-0.003662109375,0.0015411376953125,0.7266187071800232
q_norm,19,3,1.4765625,1.5,0.0234375,0.01587301678955555
q_norm,19,4,0.099609375,0.0859375,0.013671875,0.13725490868091583
q_norm,19,5,1.3515625,1.359375,0.0078125,0.005780346691608429
q_norm,19,6,1.3671875,1.3828125,0.015625,0.011428571306169033
q_norm,19,7,1.375,1.4375,0.0625,0.04545454680919647
q_norm,19,8,1.4921875,1.4921875,0.0,0.0
q_norm,19,9,1.53125,1.546875,0.015625,0.010204081423580647
q_norm,19,10,1.609375,1.609375,0.0,0.0
q_norm,19,11,1.1796875,1.1796875,0.0,0.0
q_norm,19,12,1.4921875,1.515625,0.0234375,0.015706805512309074
q_norm,19,13,1.6796875,1.703125,0.0234375,0.013953488320112228
q_norm,19,14,1.7265625,1.7265625,0.0,0.0
q_norm,19,15,1.4375,1.4765625,0.0390625,0.027173912152647972
q_norm,19,16,1.625,1.6328125,0.0078125,0.004807692486792803
q_norm,19,17,1.46875,1.484375,0.015625,0.010638297535479069
q_norm,19,18,1.578125,1.625,0.046875,0.029702970758080482
q_norm,19,19,1.7890625,1.796875,0.0078125,0.0043668122962117195
q_norm,19,20,1.734375,1.7890625,0.0546875,0.03153153136372566
q_norm,19,21,1.875,1.8984375,0.0234375,0.012500000186264515
q_norm,19,22,1.8046875,1.8515625,0.046875,0.025974025949835777
q_norm,19,23,2.03125,2.0625,0.03125,0.015384615398943424
q_norm,19,24,1.4765625,1.484375,0.0078125,0.005291005130857229
q_norm,19,25,2.171875,2.1875,0.015625,0.007194244768470526
q_norm,19,26,2.0,2.09375,0.09375,0.046875
q_norm,19,27,1.8828125,1.8984375,0.015625,0.008298755623400211
q_norm,19,28,1.7265625,1.7421875,0.015625,0.009049774147570133
q_norm,19,29,2.0,2.03125,0.03125,0.015625
q_norm,19,30,2.328125,2.375,0.046875,0.020134227350354195
q_norm,19,31,1.84375,1.859375,0.015625,0.008474576286971569
q_norm,19,32,2.140625,2.1875,0.046875,0.021897809579968452
q_norm,19,33,2.109375,2.15625,0.046875,0.02222222276031971
q_norm,19,34,0.984375,0.9765625,0.0078125,0.007936508394777775
q_norm,19,35,2.109375,2.140625,0.03125,0.014814814552664757
q_norm,19,36,2.390625,2.421875,0.03125,0.013071895577013493
q_norm,19,37,2.125,2.15625,0.03125,0.014705882407724857
q_norm,19,38,2.0625,2.109375,0.046875,0.022727273404598236
q_norm,19,39,1.9765625,2.015625,0.0390625,0.01976284570991993
q_norm,19,40,2.65625,2.734375,0.078125,0.029411764815449715
q_norm,19,41,2.203125,2.21875,0.015625,0.007092198356986046
q_norm,19,42,2.125,2.140625,0.015625,0.007352941203862429
q_norm,19,43,2.59375,2.59375,0.0,0.0
q_norm,19,44,1.875,1.859375,0.015625,0.008333333767950535
q_norm,19,45,2.0,2.0,0.0,0.0
q_norm,19,46,1.7578125,1.75,0.0078125,0.004444444552063942
q_norm,19,47,1.3828125,1.3828125,0.0,0.0
q_norm,19,48,3.109375,3.109375,0.0,0.0
q_norm,19,49,1.8046875,1.8125,0.0078125,0.0043290043249726295
q_norm,19,50,1.65625,1.6484375,0.0078125,0.004716981202363968
q_norm,19,51,1.71875,1.71875,0.0,0.0
q_norm,19,52,1.71875,1.7265625,0.0078125,0.004545454401522875
q_norm,19,53,1.9140625,1.9140625,0.0,0.0
q_norm,19,54,1.890625,1.8828125,0.0078125,0.00413223123177886
q_norm,19,55,1.6328125,1.6328125,0.0,0.0
q_norm,19,56,1.7578125,1.75,0.0078125,0.004444444552063942
q_norm,19,57,1.671875,1.671875,0.0,0.0
q_norm,19,58,1.671875,1.6640625,0.0078125,0.004672897048294544
q_norm,19,59,1.9296875,1.921875,0.0078125,0.004048583097755909
q_norm,19,60,1.734375,1.734375,0.0,0.0
q_norm,19,61,1.984375,1.984375,0.0,0.0
q_norm,19,62,1.7421875,1.75,0.0078125,0.0044843051582574844
q_norm,19,63,2.0,2.0,0.0,0.0
q_norm,19,64,0.0198974609375,0.0152587890625,0.004638671875,0.23312883079051971
q_norm,19,65,1.8515625,1.8828125,0.03125,0.016877636313438416
q_norm,19,66,1.4609375,1.5078125,0.046875,0.03208556026220322
q_norm,19,67,1.6953125,1.6953125,0.0,0.0
q_norm,19,68,1.421875,1.4375,0.015625,0.010989011265337467
q_norm,19,69,1.484375,1.5,0.015625,0.010526316240429878
q_norm,19,70,1.5703125,1.5859375,0.015625,0.009950248524546623
q_norm,19,71,1.4765625,1.484375,0.0078125,0.005291005130857229
q_norm,19,72,1.4140625,1.40625,0.0078125,0.005524862091988325
q_norm,19,73,1.4609375,1.4765625,0.015625,0.010695187374949455
q_norm,19,74,1.65625,1.7109375,0.0546875,0.033018868416547775
q_norm,19,75,1.1328125,1.15625,0.0234375,0.02068965509533882
q_norm,19,76,1.515625,1.546875,0.03125,0.020618556067347527
q_norm,19,77,1.6875,1.71875,0.03125,0.018518518656492233
q_norm,19,78,1.515625,1.5234375,0.0078125,0.005154639016836882
q_norm,19,79,1.5078125,1.515625,0.0078125,0.005181347019970417
q_norm,19,80,1.7578125,1.7890625,0.03125,0.017777778208255768
q_norm,19,81,1.65625,1.6796875,0.0234375,0.014150943607091904
q_norm,19,82,1.375,1.3828125,0.0078125,0.005681818351149559
q_norm,19,83,1.921875,1.9609375,0.0390625,0.020325202494859695
q_norm,19,84,1.453125,1.46875,0.015625,0.01075268816202879
q_norm,19,85,1.9609375,1.984375,0.0234375,0.011952191591262817
q_norm,19,86,1.5234375,1.5234375,0.0,0.0
q_norm,19,87,1.921875,1.9296875,0.0078125,0.004065040498971939
q_norm,19,88,1.8125,1.859375,0.046875,0.0258620698004961
q_norm,19,89,1.9453125,1.9609375,0.015625,0.00803212821483612
q_norm,19,90,1.4296875,1.4296875,0.0,0.0
q_norm,19,91,2.0625,2.109375,0.046875,0.022727273404598236
q_norm,19,92,2.0625,2.109375,0.046875,0.022727273404598236
q_norm,19,93,1.9453125,1.96875,0.0234375,0.012048192322254181
q_norm,19,94,1.8359375,1.859375,0.0234375,0.012765957042574883
q_norm,19,95,2.203125,2.265625,0.0625,0.028368793427944183
q_norm,19,96,1.921875,1.9453125,0.0234375,0.012195121496915817
q_norm,19,97,2.078125,2.125,0.046875,0.02255639061331749
q_norm,19,98,2.0625,2.21875,0.15625,0.07575757801532745
q_norm,19,99,2.0625,2.09375,0.03125,0.01515151560306549
q_norm,19,100,1.75,1.7890625,0.0390625,0.0223214291036129
q_norm,19,101,2.125,2.171875,0.046875,0.022058824077248573
q_norm,19,102,2.125,2.171875,0.046875,0.022058824077248573
q_norm,19,103,2.125,2.15625,0.03125,0.014705882407724857
q_norm,19,104,1.1953125,1.171875,0.0234375,0.019607843831181526
q_norm,19,105,2.25,2.265625,0.015625,0.0069444444961845875
q_norm,19,106,2.0,2.03125,0.03125,0.015625
q_norm,19,107,2.078125,2.109375,0.03125,0.015037594363093376
q_norm,19,108,2.3125,2.3125,0.0,0.0
q_norm,19,109,2.265625,2.265625,0.0,0.0
q_norm,19,110,2.40625,2.40625,0.0,0.0
q_norm,19,111,3.5625,3.59375,0.03125,0.008771929889917374
q_norm,19,112,1.5703125,1.5703125,0.0,0.0
q_norm,19,113,1.40625,1.3984375,0.0078125,0.0055555556900799274
q_norm,19,114,1.6015625,1.59375,0.0078125,0.004878048785030842
q_norm,19,115,1.765625,1.765625,0.0,0.0
q_norm,19,116,1.875,1.875,0.0,0.0
q_norm,19,117,2.03125,2.03125,0.0,0.0
q_norm,19,118,1.796875,1.7890625,0.0078125,0.004347825888544321
q_norm,19,119,1.7734375,1.7734375,0.0,0.0
q_norm,19,120,1.7265625,1.71875,0.0078125,0.004524887073785067
q_norm,19,121,1.609375,1.609375,0.0,0.0
q_norm,19,122,1.8359375,1.828125,0.0078125,0.0042553190141916275
q_norm,19,123,1.8359375,1.828125,0.0078125,0.0042553190141916275
q_norm,19,124,1.859375,1.859375,0.0,0.0
q_norm,19,125,2.03125,2.03125,0.0,0.0
q_norm,19,126,1.8046875,1.8125,0.0078125,0.0043290043249726295
q_norm,19,127,2.5,2.5,0.0,0.0
q_norm,20,0,1.3671875,1.359375,0.0078125,0.0057142856530845165
q_norm,20,1,0.046142578125,0.04638671875,0.000244140625,0.005291005130857229
q_norm,20,2,0.007659912109375,0.0052490234375,0.002410888671875,0.3147410452365875
q_norm,20,3,1.7578125,1.7421875,0.015625,0.008888889104127884
q_norm,20,4,0.83203125,0.83203125,0.0,0.0
q_norm,20,5,1.6328125,1.6328125,0.0,0.0
q_norm,20,6,1.6484375,1.6640625,0.015625,0.009478673338890076
q_norm,20,7,1.1171875,1.1328125,0.015625,0.0139860138297081
q_norm,20,8,1.484375,1.4765625,0.0078125,0.005263158120214939
q_norm,20,9,1.5625,1.5546875,0.0078125,0.004999999888241291
q_norm,20,10,1.75,1.7578125,0.0078125,0.004464285913854837
q_norm,20,11,1.5546875,1.5546875,0.0,0.0
q_norm,20,12,1.6640625,1.671875,0.0078125,0.004694835748523474
q_norm,20,13,1.28125,1.3125,0.03125,0.024390242993831635
q_norm,20,14,1.5859375,1.5703125,0.015625,0.009852216579020023
q_norm,20,15,1.4609375,1.484375,0.0234375,0.01604278013110161
q_norm,20,16,1.75,1.75,0.0,0.0
q_norm,20,17,1.5859375,1.59375,0.0078125,0.004926108289510012
q_norm,20,18,1.6875,1.703125,0.015625,0.009259259328246117
q_norm,20,19,1.890625,1.9140625,0.0234375,0.012396694160997868
q_norm,20,20,1.6328125,1.6640625,0.03125,0.019138755276799202
q_norm,20,21,1.7890625,1.8046875,0.015625,0.008733624592423439
q_norm,20,22,1.78125,1.8046875,0.0234375,0.01315789483487606
q_norm,20,23,1.6328125,1.65625,0.0234375,0.014354066923260689
q_norm,20,24,2.0,2.015625,0.015625,0.0078125
q_norm,20,25,1.75,1.7578125,0.0078125,0.004464285913854837
q_norm,20,26,2.03125,2.0625,0.03125,0.015384615398943424
q_norm,20,27,1.984375,2.03125,0.046875,0.023622047156095505
q_norm,20,28,1.875,1.8984375,0.0234375,0.012500000186264515
q_norm,20,29,2.0625,2.09375,0.03125,0.01515151560306549
q_norm,20,30,1.8359375,1.84375,0.0078125,0.0042553190141916275
q_norm,20,31,1.875,1.8984375,0.0234375,0.012500000186264515
q_norm,20,32,2.0625,2.09375,0.03125,0.01515151560306549
q_norm,20,33,2.09375,2.140625,0.046875,0.02238805964589119
q_norm,20,34,2.25,2.359375,0.109375,0.0486111119389534
q_norm,20,35,2.15625,2.203125,0.046875,0.021739130839705467
q_norm,20,36,1.8984375,1.9296875,0.03125,0.016460904851555824
q_norm,20,37,2.25,2.296875,0.046875,0.02083333395421505
q_norm,20,38,2.203125,2.25,0.046875,0.021276595070958138
q_norm,20,39,2.203125,2.25,0.046875,0.021276595070958138
q_norm,20,40,2.1875,2.21875,0.03125,0.014285714365541935
q_norm,20,41,2.171875,2.21875,0.046875,0.02158273383975029
q_norm,20,42,2.25,2.265625,0.015625,0.0069444444961845875
q_norm,20,43,2.3125,2.328125,0.015625,0.006756756920367479
q_norm,20,44,2.921875,2.96875,0.046875,0.01604278013110161
q_norm,20,45,1.890625,1.890625,0.0,0.0
q_norm,20,46,1.75,1.75,0.0,0.0
q_norm,20,47,2.234375,2.234375,0.0,0.0
q_norm,20,48,1.7578125,1.7578125,0.0,0.0
q_norm,20,49,2.0,2.0,0.0,0.0
q_norm,20,50,2.0,2.0,0.0,0.0
q_norm,20,51,1.8125,1.8125,0.0,0.0
q_norm,20,52,1.8359375,1.8359375,0.0,0.0
q_norm,20,53,1.8046875,1.8046875,0.0,0.0
q_norm,20,54,1.7734375,1.78125,0.0078125,0.0044052861630916595
q_norm,20,55,1.71875,1.7265625,0.0078125,0.004545454401522875
q_norm,20,56,2.328125,2.328125,0.0,0.0
q_norm,20,57,1.765625,1.7734375,0.0078125,0.0044247787445783615
q_norm,20,58,2.078125,2.078125,0.0,0.0
q_norm,20,59,1.875,1.8828125,0.0078125,0.004166666883975267
q_norm,20,60,1.8984375,1.90625,0.0078125,0.004115226212888956
q_norm,20,61,1.6796875,1.6953125,0.015625,0.009302325546741486
q_norm,20,62,1.75,1.7578125,0.0078125,0.004464285913854837
q_norm,20,63,1.921875,1.9296875,0.0078125,0.004065040498971939
q_norm,20,64,1.5546875,1.546875,0.0078125,0.005025125574320555
q_norm,20,65,0.0272216796875,0.0341796875,0.0069580078125,0.2556053698062897
q_norm,20,66,1.09375,1.1015625,0.0078125,0.0071428571827709675
q_norm,20,67,-0.01275634765625,-0.00933837890625,0.00341796875,0.2679425776004791
